time,junction_id,queue_length,avg_waiting_time
67.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,5.0
67.0,cluster1936499662_2629436073_621284871,0,0.0
67.0,cluster6616421101_6616421102,0,0.0
67.0,cluster1646746616_6430722657_7263291410,3,12.5
67.0,cluster1156127277_5346644809,0,0.0
68.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,3.0
68.0,cluster1936499662_2629436073_621284871,0,0.0
68.0,cluster6616421101_6616421102,0,0.0
68.0,cluster1646746616_6430722657_7263291410,3,13.25
68.0,cluster1156127277_5346644809,0,0.0
69.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,7.0
69.0,cluster1936499662_2629436073_621284871,0,0.0
69.0,cluster6616421101_6616421102,0,0.0
69.0,cluster1646746616_6430722657_7263291410,3,11.2
69.0,cluster1156127277_5346644809,0,0.0
70.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,8.0
70.0,cluster1936499662_2629436073_621284871,0,0.0
70.0,cluster6616421101_6616421102,0,0.0
70.0,cluster1646746616_6430722657_7263291410,4,12.0
70.0,cluster1156127277_5346644809,0,0.0
71.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,4.5
71.0,cluster1936499662_2629436073_621284871,0,0.0
71.0,cluster6616421101_6616421102,0,0.0
71.0,cluster1646746616_6430722657_7263291410,4,12.8
71.0,cluster1156127277_5346644809,0,0.0
72.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,10.0
72.0,cluster1936499662_2629436073_621284871,0,0.0
72.0,cluster6616421101_6616421102,0,0.0
72.0,cluster1646746616_6430722657_7263291410,4,13.6
72.0,cluster1156127277_5346644809,0,0.0
73.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,5.5
73.0,cluster1936499662_2629436073_621284871,0,0.0
73.0,cluster6616421101_6616421102,0,0.0
73.0,cluster1646746616_6430722657_7263291410,4,14.4
73.0,cluster1156127277_5346644809,0,0.0
74.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,6.0
74.0,cluster1936499662_2629436073_621284871,0,0.0
74.0,cluster6616421101_6616421102,0,0.0
74.0,cluster1646746616_6430722657_7263291410,4,15.2
74.0,cluster1156127277_5346644809,0,0.0
75.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,4.33
75.0,cluster1936499662_2629436073_621284871,0,0.0
75.0,cluster6616421101_6616421102,0,0.0
75.0,cluster1646746616_6430722657_7263291410,4,16.0
75.0,cluster1156127277_5346644809,0,0.0
76.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,4.67
76.0,cluster1936499662_2629436073_621284871,0,0.0
76.0,cluster6616421101_6616421102,0,0.0
76.0,cluster1646746616_6430722657_7263291410,5,17.0
76.0,cluster1156127277_5346644809,0,0.0
77.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,2,5.33
77.0,cluster1936499662_2629436073_621284871,0,0.0
77.0,cluster6616421101_6616421102,0,0.0
77.0,cluster1646746616_6430722657_7263291410,5,18.0
77.0,cluster1156127277_5346644809,0,0.0
78.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,2,6.0
78.0,cluster1936499662_2629436073_621284871,0,0.0
78.0,cluster6616421101_6616421102,0,0.0
78.0,cluster1646746616_6430722657_7263291410,5,19.0
78.0,cluster1156127277_5346644809,0,0.0
79.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,3,5.25
79.0,cluster1936499662_2629436073_621284871,0,0.0
79.0,cluster6616421101_6616421102,0,0.0
79.0,cluster1646746616_6430722657_7263291410,5,20.0
79.0,cluster1156127277_5346644809,0,0.0
