episode,junction,avg_reward,avg_queue,avg_wait,avg_pressure,avg_delta_q,avg_delta_w
48,J0_central,-3.3342905224412207,10.04,42.355292973774574,0.5884999999999992,-0.012701760045510045,-0.02422921890583112
48,JN_north,-5.571700231895746,16.6525,19.27084394002923,1.3646249999999995,-0.021243161753555482,-0.017471701518474755
48,JS_south,-1.2708436287849292,3.315,6.607034431459063,0.33124999999999977,-0.019445631778352353,-0.027168474901074123
48,JW_west,-3.093850569832297,9.3075,31.608135831335648,0.6456249999999999,-0.011514754322474905,-0.012467889064452337
48,JE_east,-1.6651035924047515,4.705,10.165121801809308,0.3529999999999998,-0.015343020949638592,-0.022792483782769615
49,J0_central,-2.6200409406111267,7.8275,39.31226684875578,0.45087499999999986,-0.011155829260608673,-0.025691875628400012
49,JN_north,-7.861528210336352,24.1325,28.861061169906947,1.6841249999999912,-0.014024054980098876,-0.012054388457318512
49,JS_south,-0.8408498869509821,2.065,7.864178571428571,0.2165000000000004,-0.015819444444444445,-0.027495503103771027
49,JW_west,-1.758672432135236,4.975,13.420504221548153,0.37999999999999984,-0.016276828359548946,-0.024238315908137166
49,JE_east,-0.828553609279011,2.1575,3.4316026832644484,0.2223749999999999,-0.012610758318478903,-0.014612829582700649
50,J0_central,-2.064103516574807,6.0775,28.468447018259422,0.38112500000000027,-0.009842532467532469,-0.022912089081938355
50,JN_north,-8.908922190526761,27.6275,34.93398924709333,1.7333750000000014,-0.010938855507553285,-0.013140174026960634
50,JS_south,-0.9559855051531332,2.4075,7.934274961149968,0.24312499999999967,-0.017804091741591744,-0.026046240755055253
50,JW_west,-2.6578225800620987,7.94,22.87466313026714,0.5609999999999996,-0.011568408715467531,-0.014997735774847452
50,JE_east,-1.8404306585483006,5.125,7.7384395124891405,0.40174999999999955,-0.022646996181922646,-0.024742806351811596
51,J0_central,-2.9924577874417895,9.0125,39.26308235514491,0.515374999999998,-0.010007712059182645,-0.022417639036538164
51,JN_north,-5.245293721442412,15.6275,15.816874330961848,1.3091250000000019,-0.022317745520445603,-0.01635103486090797
51,JS_south,-1.0877221534223813,2.6425,7.545460317460315,0.2511249999999999,-0.026680645743145735,-0.033108000294144777
51,JW_west,-1.1456233522692627,3.175,14.380143849206341,0.2800000000000003,-0.010045454545454545,-0.019440327711812116
51,JE_east,-0.755607893240546,1.7725,3.284486555111554,0.185625,-0.019399052336552328,-0.025579853719709295
52,J0_central,-3.2416356520796796,9.7225,25.730720679131633,0.6126249999999981,-0.011812842944808888,-0.020048608466336288
52,JN_north,-3.986156336139286,11.43,8.619244163469489,1.2282499999999994,-0.02657510129934867,-0.01609007187646155
52,JS_south,-1.6124619737326116,4.3925,4.337284417130423,0.42687499999999967,-0.020599169639687363,-0.02001396982227842
52,JW_west,-1.5260874870577168,4.29,15.502467698967694,0.35325,-0.014115079365079362,-0.019455702171352163
52,JE_east,-1.4591627865345986,3.9125,8.117122314164591,0.3116250000000002,-0.02258409054181113,-0.027689573967963014
53,J0_central,-2.946808301851866,8.73,23.149171347443453,0.5564999999999994,-0.015216770619731153,-0.02686657339247305
53,JN_north,-5.791822036864944,17.4325,16.005449268532935,1.3943749999999997,-0.016784017912128312,-0.014702953032420167
53,JS_south,-0.9449485687246506,2.3325,4.649954670329668,0.26512500000000006,-0.01869798951048951,-0.020868789966370226
53,JW_west,-1.9474567320077336,5.6925,21.677816319301613,0.42462499999999986,-0.011164096320346322,-0.013032604583269294
53,JE_east,-0.9435805795138015,2.4675,2.532367959858768,0.23937500000000017,-0.015436500193562883,-0.011951018653262552
54,J0_central,-2.8427020708556454,8.3775,21.163235886662342,0.5488750000000002,-0.014046272816880413,-0.029293230702129205
54,JN_north,-2.1636671473184874,5.8025,5.230579931140243,0.8043750000000003,-0.02417926126647017,-0.01630789767618772
54,JS_south,-1.8043157542478447,4.9575,7.600773046203598,0.4251250000000001,-0.022299366404996353,-0.024969438294552525
54,JW_west,-3.835018028114181,11.6625,32.32633279473996,0.7798750000000002,-0.01028975344989361,-0.011382107615475973
54,JE_east,-0.40432757338935743,0.765,3.0040645604395606,0.14725000000000027,-0.015175109612609615,-0.013342239846274044
55,J0_central,-3.2357634223322544,9.8225,43.65243648671586,0.5436250000000017,-0.011466399677893487,-0.02018241626610752
55,JN_north,-6.3296514320230015,19.095,15.5020408211139,1.6217499999999985,-0.012620069545532015,-0.014296642469777212
55,JS_south,-1.0046432678005375,2.515,6.445623286435782,0.24749999999999986,-0.01959695165945166,-0.02748785507374658
55,JW_west,-0.890411987452485,2.395,10.267473214285719,0.23099999999999987,-0.00937202380952381,-0.016409534524540203
55,JE_east,-0.6465091831013166,1.55,3.2431334013209017,0.16475,-0.0148691378066378,-0.017402847356170162
56,J0_central,-3.187205711279828,9.655,41.84425209199127,0.5437499999999998,-0.012087472576443166,-0.017947203157653135
56,JN_north,-5.013918506493805,15.0125,14.140952595271193,1.3628750000000003,-0.01243279545430301,-0.007483542034701121
56,JS_south,-1.5891549848830282,4.2075,7.265656706157197,0.37337499999999957,-0.025842164779664775,-0.030753357915908778
56,JW_west,-1.348285464150527,3.78,19.213238906926417,0.31674999999999964,-0.011115384615384617,-0.019754297960358894
56,JE_east,-0.9043466174850843,2.4025,4.867839877238777,0.23862499999999978,-0.013107539315259905,-0.011148237877950566
57,J0_central,-2.969129529951582,8.9725,38.42143090508348,0.5356250000000001,-0.010494437139657732,-0.018283428596848793
57,JN_north,-7.047902864048528,21.4375,19.63312384281824,1.6091250000000046,-0.017705812176731357,-0.012198714442780185
57,JS_south,-0.9283416786596057,2.35,6.66230488261738,0.26074999999999937,-0.01616200466200466,-0.02165889053513473
57,JW_west,-2.4620549961289124,7.28,20.078457132070724,0.5179999999999998,-0.013256064659025178,-0.017692899277235958
57,JE_east,-0.5968816687222129,1.575,1.9189108950689837,0.17325,-0.008182092621430858,-0.005253665667871373
58,J0_central,-2.836977242203141,8.5625,30.275166489760192,0.5208749999999983,-0.009695031684002273,-0.014753099736303179
58,JN_north,-6.438489190001232,19.565,18.65220014698101,1.6044999999999996,-0.009706302983742886,-0.00985880585725508
58,JS_south,-0.6599946355885292,1.41,4.852268849206348,0.18150000000000005,-0.02342361111111111,-0.023018258332484113
58,JW_west,-1.4003714204727018,3.9525,19.26253964785215,0.3208750000000004,-0.010750152625152627,-0.02260904698946721
58,JE_east,-1.4506272369416822,3.8725,8.249769785769788,0.29862500000000003,-0.024086701901040137,-0.029733082034238918
59,J0_central,-2.9574493843393737,8.8675,32.667322298412344,0.5453749999999996,-0.011680215617715612,-0.023032868713689196
59,JN_north,-4.284911362190764,12.545,10.89872647811561,1.2132500000000013,-0.020697935514169076,-0.015293126692245093
59,JS_south,-1.4922586241689013,3.9775,7.867928737273643,0.3691249999999996,-0.02134667492165556,-0.02908865916259665
59,JW_west,-2.7858866326446634,8.425,26.205148585418687,0.5827500000000003,-0.008028860544340419,-0.010028449343764831
59,JE_east,-0.18142162524001576,0.225,2.3213749999999997,0.07575000000000012,-0.008166666666666668,-0.013501430335625515
60,J0_central,-2.9777155942554896,8.95,29.426206281216565,0.5632500000000007,-0.010961773380987779,-0.01939503212758
60,JN_north,-7.3837081490379,22.485,22.71433062111365,1.6492500000000043,-0.017687905422181883,-0.01653503758250894
60,JS_south,-1.5586234170412783,4.23,6.243723663379233,0.42849999999999966,-0.019724306685316734,-0.020264168426359738
60,JW_west,-1.5487965202249885,4.42,17.60016154284527,0.3505,-0.01170147122614228,-0.01860780866615112
60,JE_east,-0.47353770291129826,1.0725,3.5678452380952392,0.13037500000000007,-0.01116964285714286,-0.01745172093180387
61,J0_central,-3.454327093336689,10.4575,44.54536685271425,0.5878750000000033,-0.012527970857401975,-0.02417821794987773
61,JN_north,-7.14460867562542,21.935,26.860532238472274,1.538750000000001,-0.011949287042308894,-0.008840649349534414
61,JS_south,-0.5821351759430187,1.1525,3.505029761904762,0.16712500000000052,-0.020012536075036086,-0.030564526926516674
61,JW_west,-1.1121782947846313,2.965,11.80124053030304,0.2592500000000002,-0.014900703463203465,-0.022671917876905125
61,JE_east,-0.6183102141680233,1.53,2.0125069881099296,0.171,-0.012574079719300302,-0.010041936928358737
62,J0_central,-2.661977168190627,7.9025,33.15201678835871,0.5116250000000003,-0.01256576940216646,-0.0205134875016781
62,JN_north,-5.350674959638268,15.905,11.853365635190745,1.4802500000000003,-0.016605504867163022,-0.013470448249061852
62,JS_south,-0.413833260860207,0.7175,2.437061965811966,0.189375,-0.016158730158730164,-0.017922785631111098
62,JW_west,-1.9419729335835383,5.6475,23.044141431377803,0.387375,-0.013175270195490781,-0.020251271900875806
62,JE_east,-0.8386793316534872,2.015,1.754663014885441,0.21825000000000028,-0.021828187131495955,-0.0172159285958369
63,J0_central,-3.61162178415576,11.055,37.02230642489156,0.6407499999999974,-0.008202313821799118,-0.014640985673136058
63,JN_north,-4.754134286826811,14.115,11.697487277247642,1.2430000000000008,-0.020366424277839756,-0.014248768897006993
63,JS_south,-0.9111175128280768,2.325,7.762633928571427,0.23075000000000037,-0.0163848581973582,-0.023031797098843648
63,JW_west,-1.1736790825099168,3.2275,11.633557539682542,0.2886250000000004,-0.013860119047619048,-0.016568179814111225
63,JE_east,-0.8898517364084205,2.3425,2.3908182095682107,0.24012499999999953,-0.014595085878174107,-0.012842089686977132
64,J0_central,-3.4827220244472676,10.605,50.09173374440111,0.6069999999999975,-0.01078304074666304,-0.015833182088065056
64,JN_north,-5.223342711017462,15.465,10.75459105156858,1.5862500000000015,-0.013844876440714018,-0.008588623660282596
64,JS_south,-0.879052964680845,2.185,7.121270833333328,0.21425000000000022,-0.017304563492063493,-0.025594532863601006
64,JW_west,-1.8495358528754773,5.3875,20.594064889971133,0.4046249999999992,-0.011380799755799755,-0.016714136301575713
64,JE_east,-1.0667253098021616,2.6775,4.528425990675989,0.24837499999999998,-0.024550673387070444,-0.022321680686742663
65,J0_central,-3.57590192649385,10.95,55.938639807904565,0.5900000000000007,-0.010532431824711237,-0.01672425665019149
65,JN_north,-4.665140399767057,13.85,12.227556706763586,1.2302500000000003,-0.017859203666520895,-0.015352258892515241
65,JS_south,-0.6971330532159515,1.63,5.118679383116882,0.17700000000000013,-0.017566558441558442,-0.0230676986793682
65,JW_west,-0.8882671813040365,2.3375,10.226148809523805,0.22887499999999986,-0.011781746031746032,-0.01919054374794288
65,JE_east,-0.4865072015565968,1.145,7.700208333333333,0.11675000000000013,-0.008375,-0.02252116895358691
66,J0_central,-2.1499127306990484,6.295,24.47476494971534,0.4184999999999999,-0.012539960039960042,-0.023365491226718143
66,JN_north,-8.368381421377249,25.6875,29.52108445352808,1.8226249999999964,-0.013175373067085818,-0.012193567980950117
66,JS_south,-0.82666718604179,2.135,3.2252669904699705,0.25025,-0.012291669877679942,-0.012276958286735156
66,JW_west,-1.9938740834778337,5.87,22.63797954129204,0.4245000000000003,-0.010269931457431453,-0.014547253055378717
66,JE_east,-0.3723725561945429,0.61,3.279603826728827,0.10750000000000023,-0.017126921689421693,-0.023204013833757014
67,J0_central,-2.5257511437137,7.465,25.839629091024253,0.5055000000000007,-0.012450458962262365,-0.024449029770891143
67,JN_north,-7.477714813110649,22.8825,24.89965043529267,1.6148749999999996,-0.014811594275653227,-0.014771711903927454
67,JS_south,-1.519325768573112,4.145,6.667468741572294,0.40674999999999967,-0.016873308760134043,-0.022266653423959584
67,JW_west,-2.561954829011548,7.6825,24.33376626743354,0.5531249999999998,-0.008857729076479075,-0.011038882852313369
67,JE_east,-0.43693894580189946,1.0775,1.8723085733710731,0.1393750000000001,-0.0063589466089466066,-0.007590397416320811
68,J0_central,-2.287652901517353,6.7275,34.008023677711215,0.43562500000000026,-0.01282193026271973,-0.022336767943523496
68,JN_north,-6.53203509528186,19.825,18.454977674528152,1.496750000000001,-0.015940254821758034,-0.015082480323810663
68,JS_south,-0.6869179530314569,1.495,3.01916554972805,0.19675000000000048,-0.021319534632034638,-0.023575709672921726
68,JW_west,-2.7034258597122625,8.06,22.177424846267954,0.5510000000000006,-0.012149282036762686,-0.016867794501505565
68,JE_east,-0.3864285037185995,0.8375,1.9179404761904757,0.13737499999999997,-0.010455357142857145,-0.008022678739437005
69,J0_central,-3.1268606136621924,9.4025,35.52213592861388,0.556625000000001,-0.011867822644331932,-0.020938292721806438
69,JN_north,-3.602802219378536,10.3125,7.746306708471221,1.162625,-0.021556928467128186,-0.014372215877114852
69,JS_south,-0.8197480381027161,1.9125,5.142765602453103,0.22237499999999988,-0.02026488095238095,-0.02711274402607478
69,JW_west,-2.814631736038919,8.4325,34.42885102128611,0.5473750000000002,-0.013028942985250189,-0.015894437912001937
69,JE_east,-0.6576855758578516,1.49,0.8301256243756241,0.19724999999999998,-0.02096407758907759,-0.011477271311899677
70,J0_central,-3.600553065501515,10.87,38.28742566522527,0.6324999999999994,-0.013345725149033974,-0.02597672243163302
70,JN_north,-4.900848114261871,14.6725,18.812691789518674,1.2093750000000008,-0.017447831126193303,-0.011177504166418337
70,JS_south,-0.9496137600735061,2.44,6.529575396825396,0.2595000000000003,-0.014639520202020202,-0.019937354382669147
70,JW_west,-1.7925265709492029,5.22,26.18228340062716,0.40100000000000013,-0.009945437936246759,-0.014903965484950933
70,JE_east,-0.822592923343568,1.9975,2.7243665986790977,0.2091249999999999,-0.02020920052170052,-0.016433985218498627
71,J0_central,-2.4222329177277167,7.205,35.36285828060828,0.4674999999999992,-0.011209706347573989,-0.016103106712198775
71,JN_north,-6.32074353027836,19.1025,16.219278174808867,1.5256250000000007,-0.01637177692133103,-0.014013866488280548
71,JS_south,-0.7137777425569496,1.59,2.2420363386613387,0.2232500000000001,-0.021058469308469302,-0.021045491659727175
71,JW_west,-0.8900475793428752,2.3825,8.238043650793655,0.24312500000000029,-0.00909316378066378,-0.017237423872204193
71,JE_east,-0.7833371004686505,1.905,2.2271475607725604,0.21825000000000042,-0.017932935120435117,-0.017139006085663235
72,J0_central,-2.5680078904749224,7.565,22.163856918537217,0.5154999999999993,-0.013646323243749717,-0.024095836611955832
72,JN_north,-4.143941819916414,12.12,8.732919808206375,1.3795000000000002,-0.010918941471577404,-0.006102233035512803
72,JS_south,-0.5248761869416123,1.07,3.701142135642137,0.19450000000000023,-0.016238095238095232,-0.01852153213181779
72,JW_west,-3.923745372479891,12.0025,39.40071491107604,0.7973750000000002,-0.007538464056147792,-0.009398952855826415
72,JE_east,-0.4137508642888338,0.6925,0.9056353854478856,0.157125,-0.0201737012987013,-0.01535110565391374
73,J0_central,-2.9997464956427873,8.9625,24.39628487410643,0.5823749999999993,-0.012851185428778307,-0.020715518185440304
73,JN_north,-3.808944137762574,11.1675,9.807883742078086,1.2008750000000006,-0.011537275579016062,-0.0075214445049695796
73,JS_south,-0.993412410693839,2.4925,6.342094225219227,0.284125,-0.01815016927516928,-0.02198584673021808
73,JW_west,-2.175669165508367,6.435,23.247709311521795,0.4594999999999998,-0.010240981240981238,-0.015205944222951183
73,JE_east,-1.058902955031265,2.73,4.573619952963699,0.2524999999999998,-0.021265638160858743,-0.01606119668470846
74,J0_central,-3.4642687828928773,10.405,36.096623320629355,0.6049999999999992,-0.014738799609832893,-0.028206409329936517
74,JN_north,-4.149604677985784,12.065,9.333442177150335,1.154250000000001,-0.0237368495158863,-0.017833915593343887
74,JS_south,-0.8811455353608066,2.1375,6.535940025252525,0.23262499999999997,-0.017929653679653684,-0.025491083871436383
74,JW_west,-1.3001491263258185,3.7625,13.111068525224768,0.304375,-0.006329456695265515,-0.009480871814913392
74,JE_east,-0.8540369108193007,2.165,1.6792046462524413,0.24749999999999994,-0.014327972476869524,-0.014584724607644355
75,J0_central,-3.290173987985503,9.95,38.753620565708715,0.582249999999999,-0.010921733291218587,-0.019561090136289455
75,JN_north,-1.8550316954672754,4.845,3.8438983531858297,0.7652500000000003,-0.024820243757958278,-0.013006005047524012
75,JS_south,-0.8984837420227039,2.25,6.63351966089466,0.2240000000000002,-0.016390602453102452,-0.02624363158737768
75,JW_west,-3.406555741489114,10.31,34.69134872113182,0.6885000000000001,-0.011965320315649262,-0.012667836664216319
75,JE_east,-0.8572006532957362,2.085,2.467969419469419,0.21124999999999974,-0.020360115986954218,-0.022340803389264193
76,J0_central,-3.155257944891618,9.4675,26.112960498329517,0.6246249999999997,-0.011293006217638561,-0.018000815511166796
76,JN_north,-3.811418129419861,10.9225,8.78576234431413,1.178125,-0.026053493400101012,-0.014188574992039116
76,JS_south,-0.953672369849249,2.5075,5.684584881417607,0.28787499999999994,-0.012093593906093906,-0.016002943941751346
76,JW_west,-4.074860800741196,12.495,48.413535200290035,0.7802500000000013,-0.008816598483801338,-0.012808397943454775
76,JE_east,-1.3429068189615267,3.6025,4.201290795601455,0.3088749999999999,-0.02334387977218859,-0.015094453832653247
77,J0_central,-2.6229898138233896,7.8175,31.028800359158826,0.5141249999999993,-0.01144220976177245,-0.015133819413431811
77,JN_north,-5.727510905036189,17.1425,15.766720769943626,1.4713749999999997,-0.01846701228947875,-0.01406446203262686
77,JS_south,-0.931478071286373,2.265,5.552319884976133,0.2872500000000005,-0.019942495004995005,-0.02160308836892655
77,JW_west,-1.772788283907299,5.0775,15.906952644577645,0.40537499999999993,-0.012677516927516926,-0.02082688987308513
77,JE_east,-1.4991621376764437,4.0875,5.278830986211504,0.34187499999999976,-0.0209602281533396,-0.021332038693101397
78,J0_central,-2.7759162935095993,8.1775,25.594918956043983,0.566875,-0.014297867165514217,-0.025766097417800934
78,JN_north,-4.4298632215766425,12.93,11.212243540284932,1.2605000000000017,-0.02326550008611101,-0.01389499340753141
78,JS_south,-1.1931167118656107,3.1675,6.401130243939072,0.34412499999999996,-0.013944660527381112,-0.0206550874488392
78,JW_west,-2.3401597832665044,6.925,25.470157799920713,0.5142500000000007,-0.009893849206349207,-0.015159901451866036
78,JE_east,-0.4027412113958901,0.795,1.9125059523809522,0.12025000000000001,-0.012060515873015874,-0.019633948849891072
79,J0_central,-2.4843654058275897,7.3575,26.328424480544005,0.4813750000000001,-0.011599587299954948,-0.02210568105201817
79,JN_north,-5.647870110652336,17.0325,20.004792281571085,1.3848750000000003,-0.015275236367158116,-0.011541127108319345
79,JS_south,-0.8684944874311422,2.0175,4.535823253135754,0.25262499999999977,-0.021971320346320343,-0.027200605549815772
79,JW_west,-2.9374122586686804,8.8075,25.7200995700421,0.6018749999999996,-0.01190732440074545,-0.015931981032520682
79,JE_east,-0.44871268806919895,0.99,4.06025,0.11900000000000027,-0.011833333333333333,-0.016823423401311002
80,J0_central,-2.653811433625917,7.915,35.057287649850146,0.4749999999999992,-0.011579003308782719,-0.02309450148516199
80,JN_north,-7.92860512049119,24.2775,36.18685109384964,1.6668750000000052,-0.016875782527052303,-0.018877850619181215
80,JS_south,-1.5685976563158643,4.3025,6.663906867266295,0.38862499999999967,-0.019441030933291,-0.02044849751592389
80,JW_west,-1.1430707695285935,3.23,12.364150523088018,0.29149999999999954,-0.0077163600288600274,-0.01244048138336489
80,JE_east,-0.7561399126861978,1.7425,4.264343739593743,0.16137500000000027,-0.02142165473415474,-0.027355566198929017
81,J0_central,-2.845735867880573,8.62,44.37465813885962,0.5257500000000004,-0.00769347713475035,-0.017010766905514577
81,JN_north,-8.391311655321186,25.91,30.72446808248652,1.7415000000000038,-0.01052446801289058,-0.013926180493616755
81,JS_south,-1.746027722495713,4.8075,9.496785815796137,0.3636249999999997,-0.02344408051584824,-0.0310414328234849
81,JW_west,-1.6478030724419732,4.73,17.210955398767904,0.3624999999999999,-0.013001387501387502,-0.01982959033276765
81,JE_east,-0.8769152518308314,2.34,5.491093614718612,0.2022499999999999,-0.012073960761460757,-0.01924174687701425
82,J0_central,-3.3190592642321026,10.1225,32.143329750927165,0.6263750000000008,-0.006724587955044614,-0.012793198976176989
82,JN_north,-4.172155135001716,12.21,10.532785599472355,1.256749999999999,-0.020243602315304324,-0.00873147375755304
82,JS_south,-0.9398896452547233,2.3625,6.029489898989904,0.25062499999999976,-0.01977065295815295,-0.021824852276934675
82,JW_west,-1.38362908659132,4.0325,14.872187791375314,0.34487500000000004,-0.007126116938616937,-0.010668412994073718
82,JE_east,-0.7813272832653034,1.8325,2.6217360139860135,0.223375,-0.02323448079698079,-0.01747160168515475
83,J0_central,-3.0511808052201452,9.1525,29.58473376460136,0.5666250000000014,-0.011592072959720014,-0.02099009906068248
83,JN_north,-4.568466498902992,13.4275,10.129433958516243,1.319875000000001,-0.01857241649672321,-0.014103885249967793
83,JS_south,-0.581838418356346,1.25,5.811794642857148,0.18925000000000025,-0.01631547619047619,-0.02265094574226212
83,JW_west,-1.8539405795452586,5.3925,22.448144057331557,0.40212499999999984,-0.011481990231990228,-0.01747949123293443
83,JE_east,-1.3362456536189682,3.495,4.965794605162638,0.3249999999999995,-0.024635601681170557,-0.021941749646838375
84,J0_central,-2.392081283424622,6.945,18.091426252121188,0.5297500000000006,-0.01417237005985071,-0.0253238544835897
84,JN_north,-2.5117120616528292,6.92,5.449354490981292,0.9899999999999998,-0.018585153475265702,-0.008720777078399817
84,JS_south,-1.3184872482484875,3.455,3.4310192295005155,0.40374999999999994,-0.01948124294349056,-0.017555646705667335
84,JW_west,-2.218226813427896,6.555,22.19321702489119,0.48049999999999954,-0.009224075707144593,-0.01655584738623546
84,JE_east,-0.4261690133021341,0.9325,3.386761904761904,0.13112500000000013,-0.009002976190476191,-0.016860946115025678
85,J0_central,-3.4158600267613446,10.315,30.440121038264852,0.6354999999999988,-0.012561272673405021,-0.0192193872903806
85,JN_north,-3.4014577521111766,9.7325,8.341925533699362,1.1123750000000006,-0.020318271078109632,-0.0106406756869093
85,JS_south,-0.4573056581305252,0.855,2.5388887987012985,0.18074999999999986,-0.016225198412698417,-0.020166060360111274
85,JW_west,-1.8455871990173844,5.3875,19.86456132756134,0.39387499999999986,-0.010582736707736708,-0.016569235065945133
85,JE_east,-0.3791831748878839,0.7675,2.753232142857145,0.11737500000000012,-0.011803571428571427,-0.014790136199108185
86,J0_central,-2.6239164159640915,7.8825,38.60745065800223,0.4771249999999997,-0.010540157758907756,-0.017984914366189268
86,JN_north,-5.356998121098074,16.0625,13.45732655305556,1.394375000000001,-0.015051678459429058,-0.011798456641558694
86,JS_south,-0.9964463012399197,2.485,7.081481913919421,0.2664999999999997,-0.01980185786435787,-0.025453348200158373
86,JW_west,-1.3787383659912322,3.89,13.497459269896776,0.3075000000000003,-0.012619012931512928,-0.017656492907925578
86,JE_east,-0.21006504463166778,0.3375,3.0624434523809523,0.07187500000000019,-0.00724404761904762,-0.01497599550930698
87,J0_central,-2.170036733268713,6.4,41.0090020628882,0.39975000000000066,-0.010700009345229933,-0.022007648250274004
87,JN_north,-8.12840979996661,24.945,30.108013558194738,1.7309999999999977,-0.0144645526912106,-0.015943508910044046
87,JS_south,-0.8150739313437292,2.055,3.776248647186147,0.21175000000000016,-0.015212239149739149,-0.018793858452287013
87,JW_west,-3.4733247289121705,10.54,44.43887702355848,0.6742499999999996,-0.01190161854415034,-0.01407080875048053
87,JE_east,-1.5001377251088615,4.0575,5.587141020539918,0.33887499999999937,-0.02361436969892851,-0.0208766789618804
88,J0_central,-2.8900740404130123,8.705,36.34161026922427,0.4939999999999992,-0.011022099278000984,-0.023283311489515627
88,JN_north,-7.346880328821984,22.5125,21.00506866823179,1.702625000000003,-0.00870941412556444,-0.008375779819082196
88,JS_south,-0.615525572937408,1.255,5.190032890720394,0.2000000000000003,-0.020019327894327893,-0.02844236745488276
88,JW_west,-2.6978502832910207,8.065,32.8232074158212,0.5622499999999999,-0.012270550173510692,-0.01313916693373343
88,JE_east,-0.8628764401937563,2.1675,6.072463848651347,0.21087499999999978,-0.016394549894549904,-0.022673496082502655
89,J0_central,-3.3824424942245748,10.22,31.492046923868646,0.623250000000002,-0.01131133103008103,-0.017806219558795747
89,JN_north,-3.31067767922801,9.5575,9.358871151714816,0.9941250000000007,-0.020104576643647145,-0.011022316974807076
89,JS_south,-1.396547350588402,3.68,4.710574449243561,0.3604999999999996,-0.022212933115216396,-0.025355011476079773
89,JW_west,-0.8466335323703919,2.1175,8.415880952380958,0.2208749999999996,-0.015041666666666665,-0.023645018488449052
89,JE_east,-0.6009176134365972,1.355,2.718733440170941,0.1790000000000002,-0.017237623487623487,-0.015953416969158748
90,J0_central,-3.070246364673888,9.16,23.034340808003034,0.6009999999999994,-0.01354962029658321,-0.0211859130942323
90,JN_north,-4.03547618545613,11.92,10.851734030949542,1.1907499999999995,-0.0118911395057223,-0.007848123667178061
90,JS_south,-1.3360601231943932,3.545,4.145241054348613,0.38049999999999945,-0.017436127765983724,-0.02206512188565539
90,JW_west,-1.1357267871904833,3.025,9.495999014874013,0.27649999999999947,-0.014627913752913755,-0.022518988916374556
90,JE_east,-1.9255028979094326,5.43,8.179750910810908,0.42099999999999993,-0.01969769298039421,-0.022307596207148252
91,J0_central,-2.876351385925121,8.5225,25.477733835802113,0.5451250000000015,-0.012898706739167263,-0.030589256513407385
91,JN_north,-5.7642897257315875,17.2075,15.021989166674203,1.5153750000000008,-0.019355554703302125,-0.012426019368370227
91,JS_south,-0.6394913522307861,1.425,2.571647364073834,0.23899999999999996,-0.01613287407037407,-0.01691478420029013
91,JW_west,-2.0452691390600988,5.97,20.474367595306738,0.4437500000000003,-0.012256559155069215,-0.0170319649032092
91,JE_east,-0.7262972557280682,1.7675,5.808265234765234,0.19162500000000002,-0.013038690476190478,-0.02378444493439107
92,J0_central,-1.7774479932942435,5.015,18.125349823787317,0.3580000000000001,-0.013510350760350755,-0.03394604095935282
92,JN_north,-7.325065352523183,22.545,24.127343261672614,1.6092499999999978,-0.007257320199533416,-0.007741525002407588
92,JS_south,-1.2936800956084042,3.3325,9.484458368020874,0.31287500000000007,-0.024814040126540114,-0.024488346727502382
92,JW_west,-3.0921318311672423,9.275,23.238786807728474,0.6545000000000003,-0.011048986213305103,-0.015508099290008221
92,JE_east,-0.9162579474504352,2.3625,4.097922038949614,0.22637499999999974,-0.017087968608189195,-0.013567451444394786
93,J0_central,-3.1400356857794236,9.4075,31.64186963771512,0.5646249999999999,-0.013302120061311238,-0.024916667915659486
93,JN_north,-1.966540925393732,5.3775,4.728601203642791,0.8028749999999999,-0.013897459301833195,-0.00816844438097245
93,JS_south,-1.0793404009314753,2.705,5.201397723803973,0.3217499999999999,-0.021328814567785157,-0.019033543984963527
93,JW_west,-1.9211562107672,5.5775,23.72971902501954,0.3961250000000003,-0.012308965340215337,-0.020459821971750863
93,JE_east,-0.34890405122951784,0.6,0.441695707070707,0.12500000000000003,-0.016573260073260078,-0.010966755370297425
94,J0_central,-3.1376212296413906,9.3825,35.745424393094886,0.5768750000000005,-0.013562883807369103,-0.023046534043512965
94,JN_north,-6.709238067175095,20.3525,18.690278242171622,1.6076249999999987,-0.014109643404869676,-0.01176329126800404
94,JS_south,-1.2058278896942634,3.04,4.688652306027306,0.34224999999999967,-0.02359009679046443,-0.02303831906360183
94,JW_west,-3.942579407485846,12.0375,42.54214631730383,0.7836249999999998,-0.009175047537004058,-0.011620451093043492
94,JE_east,-0.8957288371639788,2.0925,6.072251332001331,0.22337500000000066,-0.024927697302697303,-0.02460104151787701
95,J0_central,-3.238690862780755,9.8375,30.683392572898367,0.5991249999999982,-0.008986756503300622,-0.018234693305184867
95,JN_north,-3.4823813243492445,10.1025,9.552393380799469,1.0721250000000002,-0.017755059024928438,-0.011622508109002045
95,JS_south,-0.7401910092100752,1.8475,6.3880079809896015,0.2518749999999995,-0.011358225108225109,-0.017806935331173918
95,JW_west,-1.2132479619203458,3.3425,19.180565476190473,0.284375,-0.013350198412698413,-0.020230478425126375
95,JE_east,-0.3386043275217229,0.715,2.3521696428571435,0.10600000000000027,-0.010136904761904762,-0.011823145352798596
96,J0_central,-2.3819439299156024,7.0275,23.32069302572428,0.44687500000000063,-0.01289728959765724,-0.023243785903251026
