time,junction_id,queue_length,avg_waiting_time
332.7,cluster1156127277_5346644809,3,13.73
332.8,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,11.11
332.8,cluster1936499662_2629436073_621284871,14,3.0
332.8,cluster6616421101_6616421102,6,7.18
332.8,cluster1646746616_6430722657_7263291410,1,3.8
332.8,cluster1156127277_5346644809,3,13.83
332.9,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,11.86
332.9,cluster1936499662_2629436073_621284871,15,2.95
332.9,cluster6616421101_6616421102,6,7.24
332.9,cluster1646746616_6430722657_7263291410,1,3.85
332.9,cluster1156127277_5346644809,3,13.93
333.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,11.96
333.0,cluster1936499662_2629436073_621284871,15,3.0
333.0,cluster6616421101_6616421102,6,7.3
333.0,cluster1646746616_6430722657_7263291410,1,3.9
333.0,cluster1156127277_5346644809,3,14.03
333.1,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,12.06
333.1,cluster1936499662_2629436073_621284871,15,3.04
333.1,cluster6616421101_6616421102,6,7.36
333.1,cluster1646746616_6430722657_7263291410,1,3.95
333.1,cluster1156127277_5346644809,3,14.13
333.2,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,12.16
333.2,cluster1936499662_2629436073_621284871,15,3.09
333.2,cluster6616421101_6616421102,6,7.42
333.2,cluster1646746616_6430722657_7263291410,1,4.0
333.2,cluster1156127277_5346644809,3,14.23
333.3,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,12.26
333.3,cluster1936499662_2629436073_621284871,15,3.14
333.3,cluster6616421101_6616421102,6,7.48
333.3,cluster1646746616_6430722657_7263291410,1,4.05
333.3,cluster1156127277_5346644809,3,14.33
333.4,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,12.36
333.4,cluster1936499662_2629436073_621284871,15,3.18
333.4,cluster6616421101_6616421102,6,7.54
333.4,cluster1646746616_6430722657_7263291410,1,4.1
333.4,cluster1156127277_5346644809,3,14.43
333.5,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,12.46
333.5,cluster1936499662_2629436073_621284871,16,3.23
333.5,cluster6616421101_6616421102,7,7.61
333.5,cluster1646746616_6430722657_7263291410,1,4.15
333.5,cluster1156127277_5346644809,3,14.53
333.6,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,12.56
333.6,cluster1936499662_2629436073_621284871,16,3.28
333.6,cluster6616421101_6616421102,7,7.68
333.6,cluster1646746616_6430722657_7263291410,1,4.2
333.6,cluster1156127277_5346644809,3,14.63
333.7,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,12.66
333.7,cluster1936499662_2629436073_621284871,16,3.33
333.7,cluster6616421101_6616421102,7,7.75
333.7,cluster1646746616_6430722657_7263291410,1,4.25
333.7,cluster1156127277_5346644809,3,14.73
333.8,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,12.76
333.8,cluster1936499662_2629436073_621284871,16,3.38
333.8,cluster6616421101_6616421102,7,7.82
333.8,cluster1646746616_6430722657_7263291410,1,2.87
333.8,cluster1156127277_5346644809,3,14.83
333.9,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,12.86
333.9,cluster1936499662_2629436073_621284871,16,3.43
333.9,cluster6616421101_6616421102,7,7.17
333.9,cluster1646746616_6430722657_7263291410,1,2.9
333.9,cluster1156127277_5346644809,3,14.93
334.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,12.96
334.0,cluster1936499662_2629436073_621284871,16,3.48
334.0,cluster6616421101_6616421102,7,7.24
334.0,cluster1646746616_6430722657_7263291410,1,2.93
334.0,cluster1156127277_5346644809,3,15.03
334.1,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,13.06
334.1,cluster1936499662_2629436073_621284871,16,3.53
334.1,cluster6616421101_6616421102,7,7.3
334.1,cluster1646746616_6430722657_7263291410,1,2.97
334.1,cluster1156127277_5346644809,3,15.13
334.2,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,13.16
334.2,cluster1936499662_2629436073_621284871,16,3.58
334.2,cluster6616421101_6616421102,7,7.36
334.2,cluster1646746616_6430722657_7263291410,1,3.0
334.2,cluster1156127277_5346644809,3,15.23
334.3,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,13.26
334.3,cluster1936499662_2629436073_621284871,16,3.63
334.3,cluster6616421101_6616421102,7,7.43
334.3,cluster1646746616_6430722657_7263291410,1,3.03
334.3,cluster1156127277_5346644809,3,15.33
334.4,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,13.36
334.4,cluster1936499662_2629436073_621284871,17,3.69
334.4,cluster6616421101_6616421102,7,7.49
334.4,cluster1646746616_6430722657_7263291410,1,3.07
334.4,cluster1156127277_5346644809,3,15.43
334.5,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,13.46
334.5,cluster1936499662_2629436073_621284871,17,3.74
334.5,cluster6616421101_6616421102,7,7.55
334.5,cluster1646746616_6430722657_7263291410,1,3.1
334.5,cluster1156127277_5346644809,3,15.53
334.6,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,13.56
334.6,cluster1936499662_2629436073_621284871,17,3.79
334.6,cluster6616421101_6616421102,7,7.62
334.6,cluster1646746616_6430722657_7263291410,1,3.13
334.6,cluster1156127277_5346644809,3,15.63
334.7,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,13.66
